7.615011761950724,1005
16.721665086495918,1003
24.642920310663634,1003
27.348929574542627,996
33.18560515722279,994
34.48540357856709,992
41.86282863676355,1002
48.54085718107858,995
55.05721199602946,995
64.79538369126271,997
65.01589324111194,1008
71.45269862175596,1002
76.70939314753923,1004
83.95436089369733,1001
89.94653918647926,1001
94.34261921249319,997
98.80531901603523,1000
107.83754901157835,998
116.22017664698346,1004
116.6891434305216,1002
119.01186775157427,998
125.50728962990037,997
135.26709034981,1002
139.19692354070563,1000
142.99246910158334,1000
144.47957360875614,1002
152.13984363364884,990
161.46035940433154,994
164.16921160837566,1003
173.28225417171885,1008
178.75695044326875,1001
185.94215816191777,991
193.13427168967206,1003
198.35744887974596,995
201.82621678008996,998
206.0064475519283,1001
207.90263394280942,994
208.73801155714457,997
211.48403987522335,1000
211.87975871030977,1005
220.17156404457467,995
223.95246280704333,997
226.37323987324706,1003
235.53346131964665,993
239.64539615444278,1005
240.18661266962462,995
240.7229750328184,992
246.8178046248428,999
248.93452218028798,1004
254.24803813887243,1003
262.59510356933606,999
263.1667382209797,997
266.27624954695045,994
270.76502017234685,997
278.7080843157076,998
280.3383573276203,1002
283.2638439239223,1005
289.71933075783534,993
298.28323989751715,997
306.97432281528285,1004
314.86241085613835,998
321.8699403852486,1004
325.88200461367865,992
327.99119090521805,1008
331.77377456524863,997
332.9803403789644,999
333.0580516127574,999
336.78922725856705,1001
340.944532651424,1005
349.40899798493456,996
355.9030122378878,989
362.54601244983166,1001
362.7521305727924,997
365.9877378642686,1000
371.98127573592836,1004
375.6553685773701,998
376.8517512161971,1000
377.7603955230551,1001
383.8490302009995,995
389.96796326081306,1000
398.81108002911037,995
404.5530932338401,992
409.58154077548124,999
419.3638429173686,1005
420.9253568051278,1001
429.1382062615421,999
430.8965836234352,997
437.1748807602399,1001
446.42077245341807,1003
447.4482584915462,994
455.2293526570768,997
463.7615666260897,1004
468.5180583681558,1010
472.45749000098795,1001
480.6533658975421,997
481.53918550669727,1003
489.9720450013923,1002
494.9279270741763,1000
502.87755519303374,995
508.7226469135144,1000
517.8447745544191,999
523.6162889222486,1002
527.8280991455866,990
531.4611485700829,998
533.6465584862674,996
536.9945047176976,996
544.7099326391927,998
551.4432933379376,998
557.2868211855846,1000
559.4941873012039,1003
562.8445686048414,1000
567.5158352662348,1004
577.067573500618,1007
577.8529825007504,997
577.9438647772827,993
582.3974916104587,999
583.4777396523916,993
589.7971021285603,1001
589.9303181709993,994
591.4378942258852,1000
597.0368698834967,988
600.2043902144195,1001
600.6025668304236,995
608.9929478991883,995
610.401749776839,994
619.123489379426,1000
619.5532665317672,1005
626.0013163779664,986
628.9821720296443,991
636.016021900785,997
639.3388355416663,1007
648.1376101124021,1004
656.1337867583887,1002
665.4119780353,1009
665.836607701291,1001
675.6985558994141,999
675.9555296007596,993
679.3459228654524,1001
683.6471655793895,1004
685.4766354701678,1000
687.9079838126086,1001
695.8582146343556,1000
702.7093445578375,994
711.4563994005812,996
717.8622920616176,998
718.1614272571614,997
719.7259205403332,999
729.0280374814777,1003
736.9975562837034,1002
738.3298331361168,1007
738.6566293800602,999
741.6456319575536,1000
746.280808317637,997
752.7496612450191,993
755.2596113410601,998
755.9839438002837,1004
757.6531083318965,1002
758.230678362172,993
762.085296023316,997
766.8877001026975,1001
767.6357974468632,994
770.5370108770727,1000
774.6922981220118,1000
781.1779111073321,1004
782.6168701522062,1004
785.4481209713847,999
794.418886487789,1004
797.5568527462009,1000
799.2109421317505,1001
804.2823215084269,1001
810.4170635025745,998
812.1519911411814,1009
821.7688053669145,993
827.3313798482949,995
833.9219245864582,1001
835.2738380106498,1005
843.2007778106871,998
846.2443514620185,988
848.8772411382906,1001
853.7581338565478,1001
858.2001234876724,1006
858.4359041532647,998
861.638425621244,1005
864.9037927942952,999
874.0809181734782,992
880.4429425617741,998
886.4300564461539,998
894.7086261386448,1000
899.5560426971095,998
908.8065710508611,992
911.8724697325619,994
920.1546296038204,1012
927.8564371635524,999
934.2708237625053,996
942.9417870519027,1007
947.711001764509,997
949.5299467503565,1010
950.5763008534914,997
960.0142166562586,995
960.4304078891404,1004
963.3945528537478,1004
968.7335018763905,993
976.797267417179,1001
986.01926527042,1003
994.8762959334092,1002
998.5326551380451,995
1000.2607068276621,992
1004.3459948525315,1000
1006.3814509483155,1000
1012.8911515242812,992
1017.3441732538257,988
1018.261435288053,1007
1019.2298925652918,1004
1022.505547452769,984
1028.0683219842992,1003
1028.6941699288122,995
1035.9575759043812,996
1040.2918587797417,1007
1045.113778137003,997
1052.7821242790178,1002
1056.266746376957,1001
1057.0086923066553,997
1061.1762045777798,1004
1061.8382707595024,997
1063.1491129093906,996
1067.6681254561126,993
1073.3546765167625,1001
1078.0700796666474,1002
1081.1136798114785,1010
1090.1506152692302,999
1099.4378301093413,997
1103.6715493369754,995
1106.5643440112653,1013
1115.6763778052798,998
1116.304590209826,994
1119.7900374555834,997
1122.0405022377465,1005
1122.6378356126304,998
1132.5393614731186,995
1136.5697945042946,997
1141.801835682336,997
1144.3520211955781,1002
1150.6028880551926,1004
1159.0522740274519,998
1168.4242458377707,990
1173.7358734565867,1000
1181.104643982762,999
1183.3919669799743,992
1188.1054383326166,1001
1196.3452725354764,1000
1203.6023997476454,1005
1207.6685063457273,993
1216.2480828212865,1001
1219.5666643668126,1011
1229.364134675379,995
1232.95304258686,1006
1235.2236539484618,988
1238.1213093121282,999
